scraped_at,club_name,target_date,court_name,start_time,end_time,price,available
2026-09-06 05:12:18,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 05:12:18,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 05:12:18,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 05:12:18,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 06:17:07,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 06:17:07,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 06:17:07,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 06:17:07,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 07:12:53,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 07:12:53,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 07:12:53,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 07:12:53,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 08:15:12,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 08:15:12,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 08:15:12,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 08:15:12,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 09:13:58,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 09:13:58,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 09:13:58,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 09:13:58,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 10:13:55,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 10:13:55,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 10:13:55,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 10:13:55,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 11:12:49,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 11:12:49,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 11:12:49,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 11:12:49,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 12:17:10,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 12:17:10,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 12:17:10,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 12:17:10,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 13:12:56,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 13:12:56,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 13:12:56,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 13:12:56,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 14:13:31,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 14:13:31,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 14:13:31,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 14:13:31,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 15:13:15,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 15:13:15,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 15:13:15,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 15:13:15,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 16:14:24,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 16:14:24,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 16:14:24,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 16:14:24,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 17:11:46,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 17:11:46,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 17:11:46,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 17:11:46,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 18:15:35,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 18:15:35,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 18:15:35,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 18:15:35,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 19:12:05,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 19:12:05,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 19:12:05,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 19:12:05,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 20:13:57,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 20:13:57,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 20:13:57,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 20:13:57,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 21:12:34,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 21:12:34,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 21:12:34,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 21:12:34,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 22:13:02,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 22:13:02,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 22:13:02,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 22:13:02,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 23:12:35,Padel Berlin Mitte,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 23:12:35,Smart Padel Berlin,2026-09-06,Court 1,10:00,11:30,32.0,True
2026-09-06 23:12:35,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-06 23:12:35,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 00:23:52,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 00:23:52,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 00:23:52,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 00:23:52,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 01:13:06,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 01:13:06,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 01:13:06,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 01:13:06,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 02:14:16,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 02:14:16,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 02:14:16,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 02:14:16,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 03:15:13,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 03:15:13,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 03:15:13,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 03:15:13,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 04:15:05,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 04:15:05,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 04:15:05,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 04:15:05,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 05:13:32,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 05:13:32,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 05:13:32,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 05:13:32,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 06:20:24,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 06:20:24,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 06:20:24,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 06:20:24,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 07:16:57,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 07:16:57,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 07:16:57,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 07:16:57,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 08:16:28,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 08:16:28,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 08:16:28,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 08:16:28,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 09:15:49,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 09:15:49,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 09:15:49,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 09:15:49,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 10:14:42,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 10:14:42,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 10:14:42,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 10:14:42,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 11:14:41,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 11:14:41,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 11:14:41,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 11:14:41,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 12:19:28,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 12:19:28,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 12:19:28,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 12:19:28,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 13:15:51,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 13:15:51,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 13:15:51,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 13:15:51,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 14:15:02,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 14:15:02,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 14:15:02,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 14:15:02,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 15:14:23,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 15:14:23,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 15:14:23,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 15:14:23,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 16:14:25,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 16:14:25,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 16:14:25,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 16:14:25,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 17:13:18,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 17:13:18,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 17:13:18,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 17:13:18,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 18:16:42,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 18:16:42,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 18:16:42,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 18:16:42,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 19:12:38,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 19:12:38,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 19:12:38,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 19:12:38,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 20:14:36,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 20:14:36,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 20:14:36,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 20:14:36,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 21:13:52,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 21:13:52,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 21:13:52,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 21:13:52,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 22:13:57,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 22:13:57,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 22:13:57,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 22:13:57,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 23:13:34,Padel Berlin Mitte,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 23:13:34,Smart Padel Berlin,2026-09-07,Court 1,10:00,11:30,32.0,True
2026-09-07 23:13:34,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-07 23:13:34,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 00:23:19,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 00:23:19,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 00:23:19,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 00:23:19,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 01:13:48,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 01:13:48,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 01:13:48,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 01:13:48,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 02:14:32,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 02:14:32,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 02:14:32,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 02:14:32,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 03:14:41,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 03:14:41,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 03:14:41,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 03:14:41,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 04:14:52,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 04:14:52,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 04:14:52,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 04:14:52,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 05:14:04,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 05:14:04,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 05:14:04,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 05:14:04,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 06:18:39,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 06:18:39,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 06:18:39,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 06:18:39,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 07:15:25,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 07:15:25,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 07:15:25,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 07:15:25,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 08:16:28,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 08:16:28,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 08:16:28,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 08:16:28,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 09:15:33,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 09:15:33,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 09:15:33,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 09:15:33,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 10:15:49,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 10:15:49,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 10:15:49,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 10:15:49,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 11:14:15,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 11:14:15,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 11:14:15,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 11:14:15,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 12:19:11,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 12:19:11,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 12:19:11,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 12:19:11,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 13:16:44,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 13:16:44,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 13:16:44,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 13:16:44,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 14:16:33,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 14:16:33,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 14:16:33,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 14:16:33,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 15:16:11,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 15:16:11,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 15:16:11,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 15:16:11,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 16:16:07,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 16:16:07,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 16:16:07,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 16:16:07,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 17:14:43,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 17:14:43,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 17:14:43,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 17:14:43,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 18:17:36,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 18:17:36,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 18:17:36,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 18:17:36,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 19:13:24,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 19:13:24,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 19:13:24,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 19:13:24,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 20:14:13,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 20:14:13,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 20:14:13,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 20:14:13,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 21:12:42,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 21:12:42,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 21:12:42,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 21:12:42,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 22:14:21,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 22:14:21,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 22:14:21,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 22:14:21,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 23:13:19,Padel Berlin Mitte,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 23:13:19,Smart Padel Berlin,2026-09-08,Court 1,10:00,11:30,32.0,True
2026-09-08 23:13:19,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-08 23:13:19,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-09 00:23:31,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-09 00:23:31,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-09 00:23:31,Padel Berlin Mitte,2026-09-10,Court 1,10:00,11:30,32.0,True
2026-09-09 00:23:31,Smart Padel Berlin,2026-09-10,Court 1,10:00,11:30,32.0,True
2026-09-09 01:13:09,Padel Berlin Mitte,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-09 01:13:09,Smart Padel Berlin,2026-09-09,Court 1,10:00,11:30,32.0,True
2026-09-09 01:13:09,Padel Berlin Mitte,2026-09-10,Court 1,10:00,11:30,32.0,True
2026-09-09 01:13:09,Smart Padel Berlin,2026-09-10,Court 1,10:00,11:30,32.0,True
